time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
10,31,0,0,19,0.4198315588749404,"Dict(:p25 => 4.0, :p75 => 33.0, :p50 => 16.0, :p90 => 39.0, :p99 => 45.10000000000001, :p95 => 42.00000000000001)",9.086800131029266,10.0,0.0,3.3892680315457953,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,20,11,"Dict(""blue_proportion"" => 0.3548387096774194, ""red_proportion"" => 0.6451612903225806)","Dict(:p25 => 4.0, :p75 => 33.0, :p50 => 16.0, :p90 => 39.0, :p99 => 45.10000000000001, :p95 => 42.00000000000001)",9.086800131029266,0,19,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 6)"
11,29,0,0,21,0.40408275862068965,"Dict(:p25 => 4.0, :p75 => 35.0, :p50 => 19.0, :p90 => 41.60000000000001, :p99 => 47.88000000000001, :p95 => 44.6)",9.225127926212473,11.0,0.0,3.319492576154752,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,19,10,"Dict(""blue_proportion"" => 0.3448275862068966, ""red_proportion"" => 0.6551724137931034)","Dict(:p25 => 4.0, :p75 => 35.0, :p50 => 19.0, :p90 => 41.60000000000001, :p99 => 47.88000000000001, :p95 => 44.6)",9.225127926212473,0,21,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 4)"
12,28,0,0,22,0.40026536930561685,"Dict(:p25 => 10.0, :p75 => 36.25, :p50 => 20.5, :p90 => 44.2, :p99 => 50.650000000000006, :p95 => 47.0)",8.953340671622819,12.0,0.0,3.282693997278065,"Dict{String, Real}(""unique_cultures"" => 27, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01318359375)",0.0,0.0,18,10,"Dict(""blue_proportion"" => 0.35714285714285715, ""red_proportion"" => 0.6428571428571429)","Dict(:p25 => 10.0, :p75 => 36.25, :p50 => 20.5, :p90 => 44.2, :p99 => 50.650000000000006, :p95 => 47.0)",8.953340671622819,0,22,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 8)"
13,27,0,0,23,0.39008632692843226,"Dict(:p25 => 11.5, :p75 => 38.0, :p50 => 24.0, :p90 => 46.60000000000001, :p99 => 52.70000000000001, :p95 => 49.0)",11.29870484126968,13.0,0.0,3.1931483948102635,"Dict{String, Real}(""unique_cultures"" => 25, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01220703125)",0.0,0.0,17,10,"Dict(""blue_proportion"" => 0.37037037037037035, ""red_proportion"" => 0.6296296296296297)","Dict(:p25 => 11.5, :p75 => 38.0, :p50 => 24.0, :p90 => 46.60000000000001, :p99 => 52.70000000000001, :p95 => 49.0)",11.29870484126968,0,23,"Dict{String, Real}(""red_transmission_rate"" => 0.3333333333333333, ""blue_transmission_rate"" => 0.6666666666666666, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 3)"
14,25,0,0,25,0.3551673944687044,"Dict(:p25 => 13.0, :p75 => 40.0, :p50 => 29.0, :p90 => 49.400000000000006, :p99 => 55.56000000000002, :p95 => 51.0)",14.0347044722729,14.0,0.0,3.107972275978608,"Dict{String, Real}(""unique_cultures"" => 23, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01123046875)",0.0,0.0,16,9,"Dict(""blue_proportion"" => 0.36, ""red_proportion"" => 0.64)","Dict(:p25 => 13.0, :p75 => 40.0, :p50 => 29.0, :p90 => 49.400000000000006, :p99 => 55.56000000000002, :p95 => 51.0)",14.0347044722729,0,25,"Dict{String, Real}(""red_transmission_rate"" => 0.5714285714285714, ""blue_transmission_rate"" => 0.42857142857142855, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 7)"
15,23,0,0,27,0.30996580361504633,"Dict(:p25 => 16.5, :p75 => 44.5, :p50 => 31.0, :p90 => 52.4, :p99 => 58.46000000000001, :p95 => 53.0)",10.819060171720093,15.0,0.0,3.0752205480543715,"Dict{String, Real}(""unique_cultures"" => 22, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0107421875)",0.0,0.0,16,7,"Dict(""blue_proportion"" => 0.30434782608695654, ""red_proportion"" => 0.6956521739130435)","Dict(:p25 => 16.5, :p75 => 44.5, :p50 => 31.0, :p90 => 52.4, :p99 => 58.46000000000001, :p95 => 53.0)",10.819060171720093,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.7142857142857143, ""blue_transmission_rate"" => 0.2857142857142857, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 7)"
16,23,0,0,27,0.31367716951240987,"Dict(:p25 => 17.0, :p75 => 46.0, :p50 => 32.0, :p90 => 54.60000000000001, :p99 => 61.24000000000001, :p95 => 55.0)",10.416645210634204,16.0,0.0,3.1354942159291497,"Dict{String, Real}(""unique_cultures"" => 23, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01123046875)",0.0,0.0,17,6,"Dict(""blue_proportion"" => 0.2608695652173913, ""red_proportion"" => 0.7391304347826086)","Dict(:p25 => 17.0, :p75 => 46.0, :p50 => 32.0, :p90 => 54.60000000000001, :p99 => 61.24000000000001, :p95 => 55.0)",10.416645210634204,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 6)"
17,23,0,0,27,0.31643139469226433,"Dict(:p25 => 17.5, :p75 => 48.0, :p50 => 33.0, :p90 => 56.8, :p99 => 63.24000000000001, :p95 => 57.0)",10.397893660143666,17.0,0.0,3.1354942159291497,"Dict{String, Real}(""unique_cultures"" => 23, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01123046875)",0.0,0.0,16,7,"Dict(""blue_proportion"" => 0.30434782608695654, ""red_proportion"" => 0.6956521739130435)","Dict(:p25 => 17.5, :p75 => 48.0, :p50 => 33.0, :p90 => 56.8, :p99 => 63.24000000000001, :p95 => 57.0)",10.397893660143666,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.8333333333333334, ""blue_transmission_rate"" => 0.16666666666666666, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 6)"
18,26,3,0,27,0.36521613555405796,"Dict(:p25 => 13.25, :p75 => 47.0, :p50 => 28.0, :p90 => 56.500000000000014, :p99 => 65.75, :p95 => 59.0)",10.364864255345406,15.923076923076923,0.1153846153846152,3.15145851024303,"Dict{String, Real}(""unique_cultures"" => 24, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01171875)",0.0,0.0,18,8,"Dict(""blue_proportion"" => 0.3076923076923077, ""red_proportion"" => 0.6923076923076923)","Dict(:p25 => 13.25, :p75 => 47.0, :p50 => 28.0, :p90 => 56.500000000000014, :p99 => 65.75, :p95 => 59.0)",10.364864255345406,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.7142857142857143, ""blue_transmission_rate"" => 0.2857142857142857, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 7)"
19,28,5,0,27,0.3650412087912087,"Dict(:p25 => 14.375, :p75 => 44.875, :p50 => 26.25, :p90 => 56.900000000000006, :p99 => 68.3, :p95 => 60.30000000000001)",7.896521487566035,15.714285714285714,0.1722402597402597,3.183672971483787,"Dict{String, Real}(""unique_cultures"" => 25, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01220703125)",0.0,0.0,21,7,"Dict(""blue_proportion"" => 0.25, ""red_proportion"" => 0.75)","Dict(:p25 => 14.375, :p75 => 44.875, :p50 => 26.25, :p90 => 56.900000000000006, :p99 => 68.3, :p95 => 60.30000000000001)",7.896521487566035,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.8, ""blue_transmission_rate"" => 0.2, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 5)"
20,32,9,0,27,0.3680555555555556,"Dict(:p25 => 13.0, :p75 => 41.0, :p50 => 20.75, :p90 => 53.850000000000016, :p99 => 63.0, :p95 => 59.15000000000002)",7.272570347797316,14.625,0.26669337606837606,3.2924491076597393,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,25,7,"Dict(""blue_proportion"" => 0.21875, ""red_proportion"" => 0.78125)","Dict(:p25 => 13.0, :p75 => 41.0, :p50 => 20.75, :p90 => 53.850000000000016, :p99 => 63.0, :p95 => 59.15000000000002)",7.272570347797316,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.9166666666666666, ""blue_transmission_rate"" => 0.08333333333333333, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 12)"
21,33,10,0,27,0.37195879056344183,"Dict(:p25 => 13.0, :p75 => 40.5, :p50 => 20.5, :p90 => 56.00000000000001, :p99 => 65.68, :p95 => 60.80000000000001)",7.244819800428541,15.151515151515152,0.27236363636363636,3.2864629612968,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,26,7,"Dict(""blue_proportion"" => 0.21212121212121213, ""red_proportion"" => 0.7878787878787878)","Dict(:p25 => 13.0, :p75 => 40.5, :p50 => 20.5, :p90 => 56.00000000000001, :p99 => 65.68, :p95 => 60.80000000000001)",7.244819800428541,0,27,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 12)"
22,35,12,0,27,0.3808708938120704,"Dict(:p25 => 13.5, :p75 => 38.5, :p50 => 22.0, :p90 => 55.00000000000001, :p99 => 67.66, :p95 => 61.74999999999998)",6.336025385128404,15.228571428571428,0.29804341999463957,3.396914420218569,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,27,8,"Dict(""blue_proportion"" => 0.22857142857142856, ""red_proportion"" => 0.7714285714285715)","Dict(:p25 => 13.5, :p75 => 38.5, :p50 => 22.0, :p90 => 55.00000000000001, :p99 => 67.66, :p95 => 61.74999999999998)",6.336025385128404,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.8095238095238095, ""blue_transmission_rate"" => 0.19047619047619047, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 17, ""total_transmissions"" => 21)"
23,36,13,0,27,0.38018156903048994,"Dict(:p25 => 12.875, :p75 => 39.25, :p50 => 22.5, :p90 => 53.5, :p99 => 69.65, :p95 => 62.25)",6.767364077578659,15.777777777777779,0.2996870109546166,3.390978054967237,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,27,9,"Dict(""blue_proportion"" => 0.25, ""red_proportion"" => 0.75)","Dict(:p25 => 12.875, :p75 => 39.25, :p50 => 22.5, :p90 => 53.5, :p99 => 69.65, :p95 => 62.25)",6.767364077578659,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 15)"
24,35,13,0,28,0.35985855728430005,"Dict(:p25 => 14.0, :p75 => 40.5, :p50 => 24.0, :p90 => 55.6, :p99 => 71.66, :p95 => 64.69999999999997)",6.274961764526583,16.571428571428573,0.28906403940886705,3.3423560629361564,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,25,10,"Dict(""blue_proportion"" => 0.2857142857142857, ""red_proportion"" => 0.7142857142857143)","Dict(:p25 => 14.0, :p75 => 40.5, :p50 => 24.0, :p90 => 55.6, :p99 => 71.66, :p95 => 64.69999999999997)",6.274961764526583,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 16)"
25,35,14,0,29,0.3497687074829934,"Dict(:p25 => 13.5, :p75 => 41.5, :p50 => 26.5, :p90 => 57.6, :p99 => 73.66, :p95 => 66.69999999999997)",5.958505265520784,16.857142857142858,0.3001452784503633,3.396914420218569,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,27,8,"Dict(""blue_proportion"" => 0.22857142857142856, ""red_proportion"" => 0.7714285714285715)","Dict(:p25 => 13.5, :p75 => 41.5, :p50 => 26.5, :p90 => 57.6, :p99 => 73.66, :p95 => 66.69999999999997)",5.958505265520784,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.8181818181818182, ""blue_transmission_rate"" => 0.18181818181818182, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 11)"
26,35,14,0,29,0.3435622878036042,"Dict(:p25 => 14.0, :p75 => 42.5, :p50 => 28.0, :p90 => 59.6, :p99 => 75.66, :p95 => 68.69999999999997)",5.6069538284191545,17.857142857142858,0.28333714285714295,3.396914420218569,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,27,8,"Dict(""blue_proportion"" => 0.22857142857142856, ""red_proportion"" => 0.7714285714285715)","Dict(:p25 => 14.0, :p75 => 42.5, :p50 => 28.0, :p90 => 59.6, :p99 => 75.66, :p95 => 68.69999999999997)",5.6069538284191545,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.8181818181818182, ""blue_transmission_rate"" => 0.18181818181818182, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 11)"
27,36,15,0,29,0.35630670178519175,"Dict(:p25 => 14.375, :p75 => 43.25, :p50 => 26.5, :p90 => 61.5, :p99 => 77.0, :p95 => 71.0)",5.302363971180564,18.333333333333332,0.2886363636363638,3.390978054967237,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,29,7,"Dict(""blue_proportion"" => 0.19444444444444445, ""red_proportion"" => 0.8055555555555556)","Dict(:p25 => 14.375, :p75 => 43.25, :p50 => 26.5, :p90 => 61.5, :p99 => 77.0, :p95 => 71.0)",5.302363971180564,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.9166666666666666, ""blue_transmission_rate"" => 0.08333333333333333, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 12)"
28,39,18,0,29,0.35470807345807365,"Dict(:p25 => 13.75, :p75 => 41.0, :p50 => 25.0, :p90 => 63.2, :p99 => 79.62, :p95 => 67.30000000000001)",4.536564315006343,17.846153846153847,0.32957559681697624,3.55692361835119,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,31,8,"Dict(""blue_proportion"" => 0.20512820512820512, ""red_proportion"" => 0.7948717948717948)","Dict(:p25 => 13.75, :p75 => 41.0, :p50 => 25.0, :p90 => 63.2, :p99 => 79.62, :p95 => 67.30000000000001)",4.536564315006343,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 8)"
29,41,20,0,29,0.3517215480096454,"Dict(:p25 => 14.5, :p75 => 37.5, :p50 => 23.0, :p90 => 65.0, :p99 => 81.6, :p95 => 68.0)",3.086331904712819,17.926829268292682,0.34564459930313585,3.4768876635862798,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,36,5,"Dict(""blue_proportion"" => 0.12195121951219512, ""red_proportion"" => 0.8780487804878049)","Dict(:p25 => 14.5, :p75 => 37.5, :p50 => 23.0, :p90 => 65.0, :p99 => 81.6, :p95 => 68.0)",3.086331904712819,0,29,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 18, ""total_transmissions"" => 18)"
30,43,22,0,29,0.34580939352485185,"Dict(:p25 => 14.75, :p75 => 38.75, :p50 => 23.0, :p90 => 63.400000000000034, :p99 => 78.79999999999998, :p95 => 67.9)",3.3325047372328798,18.046511627906977,0.35866698633421246,3.4266375167409255,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,36,7,"Dict(""blue_proportion"" => 0.16279069767441862, ""red_proportion"" => 0.8372093023255814)","Dict(:p25 => 14.75, :p75 => 38.75, :p50 => 23.0, :p90 => 63.400000000000034, :p99 => 78.79999999999998, :p95 => 67.9)",3.3325047372328798,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.8666666666666667, ""blue_transmission_rate"" => 0.13333333333333333, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 15)"
31,45,24,0,29,0.36000669344042846,"Dict(:p25 => 15.5, :p75 => 39.0, :p50 => 23.0, :p90 => 64.00000000000001, :p99 => 80.59999999999995, :p95 => 69.8)",2.7709292742135974,18.2,0.3691765025098359,3.4253562569435796,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,39,6,"Dict(""blue_proportion"" => 0.13333333333333333, ""red_proportion"" => 0.8666666666666667)","Dict(:p25 => 15.5, :p75 => 39.0, :p50 => 23.0, :p90 => 64.00000000000001, :p99 => 80.59999999999995, :p95 => 69.8)",2.7709292742135974,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.875, ""blue_transmission_rate"" => 0.125, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 16)"
32,45,24,0,29,0.35550714112805615,"Dict(:p25 => 16.0, :p75 => 39.0, :p50 => 23.5, :p90 => 65.60000000000002, :p99 => 83.03999999999996, :p95 => 71.0)",3.1084517182681797,19.2,0.34994855967078187,3.3829219790572584,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,39,6,"Dict(""blue_proportion"" => 0.13333333333333333, ""red_proportion"" => 0.8666666666666667)","Dict(:p25 => 16.0, :p75 => 39.0, :p50 => 23.5, :p90 => 65.60000000000002, :p99 => 83.03999999999996, :p95 => 71.0)",3.1084517182681797,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.8333333333333334, ""blue_transmission_rate"" => 0.16666666666666666, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 12)"
