time,id,pos,sugar,age,vision,metabolism,sex,children,loans_given,loans_owed,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,traits
0,29,"(43, 15)",14.0,0,5,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.7, conscientiousness = 2.8, extraversion = 3.72, agreeableness = 3.54, neuroticism = 3.39)"
0,30,"(17, 36)",19.0,0,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.94, conscientiousness = 3.33, extraversion = 1.0, agreeableness = 2.63, neuroticism = 2.97)"
0,31,"(19, 39)",20.0,0,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.97, conscientiousness = 3.41, extraversion = 3.2, agreeableness = 3.95, neuroticism = 1.41)"
0,32,"(25, 41)",16.0,0,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.78, conscientiousness = 3.31, extraversion = 3.05, agreeableness = 3.16, neuroticism = 1.38)"
0,33,"(26, 2)",7.0,0,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.07, conscientiousness = 4.14, extraversion = 3.74, agreeableness = 3.63, neuroticism = 3.0)"
0,34,"(5, 33)",24.0,0,1,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.7, conscientiousness = 2.86, extraversion = 1.68, agreeableness = 4.6, neuroticism = 3.49)"
0,35,"(31, 50)",13.0,0,4,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.23, conscientiousness = 3.37, extraversion = 2.85, agreeableness = 2.95, neuroticism = 2.59)"
0,36,"(43, 42)",6.0,0,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.88, conscientiousness = 3.88, extraversion = 4.3, agreeableness = 3.58, neuroticism = 4.03)"
0,37,"(24, 8)",5.0,0,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.03, conscientiousness = 3.16, extraversion = 2.95, agreeableness = 4.88, neuroticism = 3.02)"
0,38,"(38, 17)",17.0,0,2,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 2.75, conscientiousness = 3.81, extraversion = 2.6, agreeableness = 2.41, neuroticism = 4.37)"
0,39,"(9, 24)",15.0,0,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.85, conscientiousness = 4.09, extraversion = 2.63, agreeableness = 3.27, neuroticism = 2.96)"
0,40,"(19, 35)",21.0,0,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.23, conscientiousness = 4.24, extraversion = 2.03, agreeableness = 3.15, neuroticism = 3.68)"
0,41,"(2, 18)",6.0,0,1,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.71, conscientiousness = 4.17, extraversion = 1.77, agreeableness = 3.58, neuroticism = 3.38)"
0,42,"(23, 13)",16.0,0,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.91, conscientiousness = 3.27, extraversion = 3.05, agreeableness = 3.33, neuroticism = 3.56)"
0,43,"(48, 9)",10.0,0,3,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.26, conscientiousness = 3.48, extraversion = 3.71, agreeableness = 3.81, neuroticism = 3.93)"
0,44,"(10, 1)",18.0,0,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.95, conscientiousness = 3.18, extraversion = 3.09, agreeableness = 3.48, neuroticism = 3.47)"
0,45,"(44, 32)",14.0,0,6,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.91, conscientiousness = 3.0, extraversion = 1.67, agreeableness = 3.71, neuroticism = 3.81)"
0,46,"(23, 40)",21.0,0,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.3, conscientiousness = 3.96, extraversion = 2.52, agreeableness = 4.66, neuroticism = 3.24)"
0,47,"(5, 12)",11.0,0,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.59, conscientiousness = 4.03, extraversion = 2.38, agreeableness = 4.44, neuroticism = 4.49)"
0,48,"(44, 33)",18.0,0,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.16, conscientiousness = 2.58, extraversion = 2.75, agreeableness = 3.95, neuroticism = 3.54)"
0,49,"(6, 24)",13.0,0,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.18, conscientiousness = 3.51, extraversion = 4.88, agreeableness = 3.85, neuroticism = 2.7)"
0,50,"(14, 21)",25.0,0,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.65, conscientiousness = 2.88, extraversion = 2.89, agreeableness = 3.66, neuroticism = 2.21)"
1,1,"(2, 21)",7.0,1,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 5.0, conscientiousness = 4.44, extraversion = 1.11, agreeableness = 3.98, neuroticism = 4.13)"
1,2,"(11, 46)",8.0,1,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.36, conscientiousness = 4.24, extraversion = 3.64, agreeableness = 3.63, neuroticism = 4.5)"
1,3,"(30, 6)",13.0,1,1,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 2.83, conscientiousness = 3.36, extraversion = 4.01, agreeableness = 3.74, neuroticism = 2.84)"
1,4,"(10, 12)",14.0,1,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.13, conscientiousness = 2.68, extraversion = 5.0, agreeableness = 5.0, neuroticism = 2.15)"
1,5,"(6, 34)",23.0,1,6,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.75, conscientiousness = 4.4, extraversion = 4.02, agreeableness = 3.6, neuroticism = 1.4)"
1,6,"(24, 28)",10.0,1,3,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 5.0, conscientiousness = 4.2, extraversion = 2.89, agreeableness = 3.7, neuroticism = 1.56)"
1,7,"(9, 40)",10.0,1,1,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.12, conscientiousness = 1.81, extraversion = 3.27, agreeableness = 3.85, neuroticism = 3.2)"
1,8,"(33, 21)",14.0,1,4,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.44, conscientiousness = 2.39, extraversion = 2.85, agreeableness = 3.55, neuroticism = 4.76)"
1,9,"(13, 19)",9.0,1,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.94, conscientiousness = 2.47, extraversion = 2.46, agreeableness = 2.36, neuroticism = 2.52)"
1,10,"(39, 45)",13.0,1,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.77, conscientiousness = 4.21, extraversion = 2.77, agreeableness = 2.15, neuroticism = 3.42)"
1,11,"(35, 3)",9.0,1,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.25, conscientiousness = 4.07, extraversion = 3.24, agreeableness = 4.25, neuroticism = 2.44)"
1,12,"(24, 9)",8.0,1,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.33, conscientiousness = 3.67, extraversion = 3.19, agreeableness = 3.59, neuroticism = 1.98)"
1,13,"(17, 29)",12.0,1,6,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.71, conscientiousness = 2.85, extraversion = 1.91, agreeableness = 3.27, neuroticism = 3.22)"
1,14,"(13, 40)",12.0,1,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.08, conscientiousness = 3.58, extraversion = 2.65, agreeableness = 5.0, neuroticism = 2.42)"
1,15,"(30, 20)",5.0,1,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.2, conscientiousness = 2.83, extraversion = 1.46, agreeableness = 3.07, neuroticism = 3.43)"
1,16,"(38, 38)",8.0,1,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 2.82, conscientiousness = 2.58, extraversion = 4.35, agreeableness = 3.33, neuroticism = 3.67)"
1,17,"(13, 44)",23.0,1,1,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.17, conscientiousness = 4.58, extraversion = 3.04, agreeableness = 4.49, neuroticism = 1.3)"
1,18,"(48, 18)",8.0,1,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.03, conscientiousness = 3.52, extraversion = 3.08, agreeableness = 3.97, neuroticism = 1.6)"
1,19,"(48, 27)",20.0,1,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.6, conscientiousness = 3.05, extraversion = 4.61, agreeableness = 3.45, neuroticism = 3.69)"
1,20,"(13, 9)",13.0,1,4,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.19, conscientiousness = 4.27, extraversion = 4.3, agreeableness = 4.21, neuroticism = 1.77)"
1,21,"(6, 20)",23.0,1,4,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.44, conscientiousness = 3.78, extraversion = 2.5, agreeableness = 2.96, neuroticism = 2.39)"
1,22,"(20, 18)",22.0,1,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.02, conscientiousness = 3.64, extraversion = 2.36, agreeableness = 3.57, neuroticism = 3.58)"
1,23,"(31, 4)",25.0,1,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.3, conscientiousness = 4.17, extraversion = 3.76, agreeableness = 3.56, neuroticism = 3.91)"
1,24,"(13, 47)",15.0,1,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.68, conscientiousness = 4.21, extraversion = 4.98, agreeableness = 2.84, neuroticism = 3.0)"
1,25,"(10, 9)",15.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.99, conscientiousness = 3.27, extraversion = 1.89, agreeableness = 2.3, neuroticism = 2.32)"
1,26,"(44, 17)",18.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.02, conscientiousness = 3.7, extraversion = 3.07, agreeableness = 4.31, neuroticism = 3.14)"
1,27,"(36, 1)",24.0,1,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.99, conscientiousness = 3.6, extraversion = 3.84, agreeableness = 3.21, neuroticism = 2.58)"
1,28,"(27, 18)",3.0,1,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 5.0, conscientiousness = 5.0, extraversion = 4.48, agreeableness = 3.79, neuroticism = 3.43)"
1,29,"(44, 16)",12.0,1,5,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.7, conscientiousness = 2.8, extraversion = 3.72, agreeableness = 3.54, neuroticism = 3.39)"
1,30,"(16, 37)",20.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.94, conscientiousness = 3.33, extraversion = 1.0, agreeableness = 2.63, neuroticism = 2.97)"
1,31,"(18, 39)",22.0,1,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.97, conscientiousness = 3.41, extraversion = 3.2, agreeableness = 3.95, neuroticism = 1.41)"
1,32,"(25, 40)",14.0,1,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.78, conscientiousness = 3.31, extraversion = 3.05, agreeableness = 3.16, neuroticism = 1.38)"
1,33,"(27, 2)",5.0,1,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.07, conscientiousness = 4.14, extraversion = 3.74, agreeableness = 3.63, neuroticism = 3.0)"
1,34,"(6, 33)",22.0,1,1,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.7, conscientiousness = 2.86, extraversion = 1.68, agreeableness = 4.6, neuroticism = 3.49)"
1,35,"(31, 50)",11.0,1,4,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.23, conscientiousness = 3.37, extraversion = 2.85, agreeableness = 2.95, neuroticism = 2.59)"
1,36,"(43, 42)",5.0,1,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 3.88, conscientiousness = 3.88, extraversion = 4.3, agreeableness = 3.58, neuroticism = 4.03)"
1,37,"(28, 8)",5.0,1,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(openness = 4.03, conscientiousness = 3.16, extraversion = 2.95, agreeableness = 4.88, neuroticism = 3.02)"
